"Feature","MnSignal","Pval","LogPval","F.stat","Fold","Den.df"
"Sim0.5Fold1",1.16666666666667,0.862768228246601,-0.147609189152341,0.0320675459122318,0.5,3.27031911576229
"Sim0.5Fold2",2.33333333333333,0.255510503996185,-1.36449175865238,1.52338540776838,0.5,3.27031911576229
"Sim0.5Fold3",1.83333333333333,0.515323397449747,-0.662960619187301,0.467524116596086,0.5,3.27031911576229
"Sim0.5Fold4",6,0.585702401650836,-0.53494346541532,0.325167496729804,0.5,3.27031911576229
"Sim0.5Fold5",4.33333333333333,0.876619079860299,-0.131682725479908,0.0258605131088163,0.5,3.27031911576229
"Sim0.5Fold6",8.83333333333333,0.202703852674921,-1.59600921892178,1.96007142135153,0.5,3.27031911576229
"Sim0.5Fold7",8.66666666666667,0.515678504660225,-0.662271760662804,0.466709638383933,0.5,3.27031911576229
"Sim0.5Fold8",19.5,0.0259257175129337,-3.65251984876222,7.77994760983508,0.5,3.27031911576229
"Sim0.5Fold9",15.6666666666667,0.0177348179363202,-4.03222545659328,9.30475146394925,0.5,3.27031911576229
"Sim0.5Fold10",17.5,0.0432465269098689,-3.14083835149067,5.97290476634275,0.5,3.27031911576229
"Sim0.5Fold11",24,0.0382795314698838,-3.262839952026,6.37953228603648,0.5,3.27031911576229
"Sim0.5Fold12",32.8333333333333,0.00423267550789565,-5.46492097809594,16.786452017427,0.5,3.27031911576229
"Sim0.5Fold13",51.8333333333333,0.000696010576099369,-7.27014570220024,31.6409703079997,0.5,3.27031911576229
"Sim0.5Fold14",46.6666666666667,0.0454343866253472,-3.09148604597334,5.81253645773059,0.5,3.27031911576229
"Sim0.5Fold15",48.8333333333333,0.0518218675276098,-2.95994306575556,5.39642297224613,0.5,3.27031911576229
"Sim0.5Fold16",58.6666666666667,0.00143989411638918,-6.54318569838301,24.7560894431904,0.5,3.27031911576229
"Sim0.5Fold17",92.8333333333333,0.0133735504199303,-4.31447637189188,10.5501630293574,0.5,3.27031911576229
"Sim0.5Fold18",87,0.00525253450823893,-5.24904455539732,15.4582801204102,0.5,3.27031911576229
"Sim0.5Fold19",66.6666666666667,0.0010786048658401,-6.8320868638159,27.3278190571302,0.5,3.27031911576229
"Sim0.5Fold20",116.333333333333,0.0107043809971649,-4.53710218232418,11.6051619144781,0.5,3.27031911576229
"Sim0.5Fold21",93.3333333333333,0.0256350072555129,-3.663796390715,7.82287667555745,0.5,3.27031911576229
"Sim0.5Fold22",125.166666666667,0.00542344723970928,-5.21702364362033,15.2679949216705,0.5,3.27031911576229
"Sim0.5Fold23",124,0.00137315962801526,-6.59064089674355,25.1645438183325,0.5,3.27031911576229
"Sim0.5Fold24",150.666666666667,0.0194597039824847,-3.93940941392863,8.91657817098771,0.5,3.27031911576229
"Sim0.5Fold25",157.833333333333,0.0125865822450896,-4.37512393361819,10.8310221718241,0.5,3.27031911576229
"Sim0.5Fold26",159.5,0.00931026110509112,-4.67663814242681,12.3009718430904,0.5,3.27031911576229
"Sim0.5Fold27",147,0.261162267638845,-1.34261334975284,1.48426742738992,0.5,3.27031911576229
"Sim0.5Fold28",196.666666666667,0.00020220252015209,-8.50624078779539,47.0397091638354,0.5,3.27031911576229
"Sim0.5Fold29",263.333333333333,0.00050980195500194,-7.58148823118862,35.0396485354799,0.5,3.27031911576229
"Sim0.5Fold30",258.166666666667,6.53379372860707e-05,-9.63593772122032,66.5216810786075,0.5,3.27031911576229
"Sim0.5Fold31",249,0.0402229871637377,-3.21331662679044,6.21270668355547,0.5,3.27031911576229
"Sim0.5Fold32",300.833333333333,0.000371643881971568,-7.89757446872971,38.8021603316783,0.5,3.27031911576229
"Sim0.5Fold33",290.5,0.00161629382205559,-6.42761951483164,23.7835479144751,0.5,3.27031911576229
"Sim0.5Fold34",333.5,0.0111179244139604,-4.49919666100245,11.4208173338011,0.5,3.27031911576229
"Sim0.5Fold35",418.833333333333,0.000264554158004589,-8.23746457146459,43.2312795703194,0.5,3.27031911576229
"Sim0.5Fold36",374.333333333333,0.0490304696055118,-3.01531334544294,5.56958810501734,0.5,3.27031911576229
"Sim0.5Fold37",449.333333333333,0.016392233191197,-4.11094764223183,9.6421260523337,0.5,3.27031911576229
"Sim0.5Fold38",447.333333333333,0.00571000711015611,-5.16553501010377,14.965566706577,0.5,3.27031911576229
"Sim0.5Fold39",456.833333333333,0.000294945385591491,-8.12872035235196,41.7688281189012,0.5,3.27031911576229
"Sim0.5Fold40",683.833333333333,0.0167850308346713,-4.08726781151451,9.5398468220896,0.5,3.27031911576229
"Sim0.5Fold41",776.166666666667,0.00749648205503007,-4.89332142781194,13.4370432617472,0.5,3.27031911576229
"Sim0.5Fold42",921.333333333333,0.000645294471636773,-7.34580380018025,32.4402032314224,0.5,3.27031911576229
"Sim0.5Fold43",900.5,0.000945381306757257,-6.96392221264042,28.5714156254794,0.5,3.27031911576229
"Sim0.5Fold44",1066,0.00325602071477507,-5.72724946883042,18.5116686164889,0.5,3.27031911576229
"Sim0.5Fold45",1187.83333333333,0.0204595577500992,-3.88930513403444,8.71127074191743,0.5,3.27031911576229
"Sim0.5Fold46",1674.66666666667,0.000544291079736406,-7.51602638116401,34.3006059704918,0.5,3.27031911576229
"Sim0.5Fold47",2038.33333333333,0.05602609345049,-2.88193774229703,5.15729962168323,0.5,3.27031911576229
"Sim0.5Fold48",3638.5,0.000588412162365528,-7.43808289921689,33.4378872973335,0.5,3.27031911576229
"Sim0.5Fold49",4350.66666666667,0.0172163860704364,-4.06189367015915,9.43101163062171,0.5,3.27031911576229
"Sim4Fold1",1.33333333333333,0.478017541079823,-0.738107850344279,0.559335200396041,4,3.27031911576229
"Sim4Fold2",1.5,0.0159013189615982,-4.14135321963677,9.77446943305545,4,3.27031911576229
"Sim4Fold3",5,0.0784154873919456,-2.54573382787026,4.18920220624444,4,3.27031911576229
"Sim4Fold4",3.83333333333333,0.228896806925356,-1.47448400176986,1.72569014886318,4,3.27031911576229
"Sim4Fold5",4.33333333333333,0.0143286673172643,-4.24549304095985,10.236506735076,4,3.27031911576229
"Sim4Fold6",8.33333333333333,0.00297626435801243,-5.81708633597915,19.1320117157625,4,3.27031911576229
"Sim4Fold7",9.83333333333333,0.020880023641465,-3.86896238371427,8.62875055976747,4,3.27031911576229
"Sim4Fold8",9.33333333333333,0.126608391127225,-2.06665649084273,2.97521966378485,4,3.27031911576229
"Sim4Fold9",23.6666666666667,0.0682920112881198,-2.68396248428119,4.5751789410187,4,3.27031911576229
"Sim4Fold10",16.8333333333333,0.0305796648109355,-3.48742003959638,7.16718957227553,4,3.27031911576229
"Sim4Fold11",32.6666666666667,0.00499046660346175,-5.30022586588252,15.7659795480047,4,3.27031911576229
"Sim4Fold12",30.6666666666667,0.0143988454502255,-4.24060725268221,10.2145234168982,4,3.27031911576229
"Sim4Fold13",34.6666666666667,0.00264855309081387,-5.93374179156464,19.9609932456881,4,3.27031911576229
"Sim4Fold14",42.8333333333333,0.00403609573606691,-5.51247745624016,17.0899364522478,4,3.27031911576229
"Sim4Fold15",52.8333333333333,5.74197563815252e-05,-9.76512212602635,69.1606646657312,4,3.27031911576229
"Sim4Fold16",70.1666666666667,6.00769748674102e-05,-9.71988390351693,68.2258383491428,4,3.27031911576229
"Sim4Fold17",56.5,3.8896515815243e-05,-10.1546058790828,77.7095305432092,4,3.27031911576229
"Sim4Fold18",65,0.000742453855343803,-7.20554983690378,30.9716858407026,4,3.27031911576229
"Sim4Fold19",79.5,8.52773587689967e-05,-9.36960156930923,61.3684131400501,4,3.27031911576229
"Sim4Fold20",66.6666666666667,0.000560013569651426,-7.48754954300825,33.9832558849721,4,3.27031911576229
"Sim4Fold21",115.5,0.00109397271027569,-6.81793952019686,27.1970406934771,4,3.27031911576229
"Sim4Fold22",95.6666666666667,0.00362040550644088,-5.62116924106421,17.7988302913703,4,3.27031911576229
"Sim4Fold23",140.5,2.32182675992119e-05,-10.6705711926083,90.5422617457053,4,3.27031911576229
"Sim4Fold24",141.5,1.21195231683881e-05,-11.3206929206393,109.535444328827,4,3.27031911576229
"Sim4Fold25",154,0.000120000579924628,-9.02801398248867,55.2889667871557,4,3.27031911576229
"Sim4Fold26",155.666666666667,0.000142513998494439,-8.85607032803162,52.4385115925445,4,3.27031911576229
"Sim4Fold27",190.166666666667,0.000116732678314008,-9.05562403804131,55.759393583814,4,3.27031911576229
"Sim4Fold28",190.833333333333,2.96752210013161e-05,-10.4251981701057,84.2120801833878,4,3.27031911576229
"Sim4Fold29",191.333333333333,0.000368644824540223,-7.90567691257949,38.9029855719952,4,3.27031911576229
"Sim4Fold30",221.5,1.20428647161388e-06,-13.6296233061452,212.460158135442,4,3.27031911576229
"Sim4Fold31",269,3.16884627381267e-06,-12.6621429878002,161.303803461678,4,3.27031911576229
"Sim4Fold32",308.166666666667,9.54270455916812e-05,-9.2571485229195,59.3035388977488,4,3.27031911576229
"Sim4Fold33",309.666666666667,6.34004016171595e-06,-11.9686254548797,132.165989229748,4,3.27031911576229
"Sim4Fold34",328.5,2.58365232549853e-06,-12.8663065300521,170.995697978347,4,3.27031911576229
"Sim4Fold35",375,3.92100908164426e-05,-10.1465764255076,77.5238784358259,4,3.27031911576229
"Sim4Fold36",485.833333333333,3.28862733281158e-05,-10.3224552113246,81.6858840739946,4,3.27031911576229
"Sim4Fold37",376.833333333333,6.92491345445128e-05,-9.57779991052708,65.3643241171139,4,3.27031911576229
"Sim4Fold38",459.333333333333,2.62735892666619e-05,-10.5469463337307,87.2995369789264,4,3.27031911576229
"Sim4Fold39",441.666666666667,0.00117979189937581,-6.74241721251837,26.5074998364029,4,3.27031911576229
"Sim4Fold40",554.833333333333,5.96850341655795e-06,-12.0290143459799,134.488058070275,4,3.27031911576229
"Sim4Fold41",671.5,2.76323630262111e-07,-15.1016930847431,321.757112415222,4,3.27031911576229
"Sim4Fold42",824.666666666667,4.86386600878667e-07,-14.5362620542095,274.475222582248,4,3.27031911576229
"Sim4Fold43",782.5,1.22044926353921e-06,-13.6162915182034,211.658724812027,4,3.27031911576229
"Sim4Fold44",835.166666666667,5.26054067422092e-05,-9.85269165372728,71.0036674645046,4,3.27031911576229
"Sim4Fold45",1392.83333333333,6.82742291981678e-07,-14.1971483663207,249.451947639729,4,3.27031911576229
"Sim4Fold46",1478.16666666667,0.00328425349477521,-5.71861589951377,18.4528635945542,4,3.27031911576229
"Sim4Fold47",1788.16666666667,0.000276128119451623,-8.19464559904336,42.6501883758644,4,3.27031911576229
"Sim4Fold48",2924.16666666667,1.04238792806133e-05,-11.471411299117,114.445400522683,4,3.27031911576229
"Sim4Fold49",5095.66666666667,0.00026324926820229,-8.2424091868124,43.2988251967781,4,3.27031911576229
"Sim1Fold1",1,0.432315928183174,-0.838598642779884,0.690870045589373,1,3.27031911576229
"Sim1Fold2",1.33333333333333,0.922197089595471,-0.0809963151508908,0.0102227675690891,1,3.27031911576229
"Sim1Fold3",3.83333333333333,0.151227933370683,-1.88896708778477,2.57178156885446,1,3.27031911576229
"Sim1Fold4",2.83333333333333,0.614889396495685,-0.486312870445776,0.276131983072013,1,3.27031911576229
"Sim1Fold5",6.16666666666667,0.56997980712129,-0.56215434488406,0.353860101043856,1,3.27031911576229
"Sim1Fold6",4.33333333333333,0.0707065642202279,-2.649216864276,4.47659994175627,1,3.27031911576229
"Sim1Fold7",10.6666666666667,0.250530245511857,-1.38417562517948,1.55889890475984,1,3.27031911576229
"Sim1Fold8",10.8333333333333,0.0947988162497599,-2.355998356616,3.68587810697816,1,3.27031911576229
"Sim1Fold9",22,0.287427448693325,-1.24678480296199,1.31736082177042,1,3.27031911576229
"Sim1Fold10",24.3333333333333,0.161472576457425,-1.82341995595514,2.42917007955546,1,3.27031911576229
"Sim1Fold11",28.8333333333333,0.323819516294484,-1.12756896687277,1.11994575387152,1,3.27031911576229
"Sim1Fold12",22,0.521163078425967,-0.651692275791786,0.454264343607763,1,3.27031911576229
"Sim1Fold13",37.3333333333333,0.80635858626843,-0.215226739297765,0.0646331765472628,1,3.27031911576229
"Sim1Fold14",55.1666666666667,0.0529565523029846,-2.93828346949166,5.32946259554377,1,3.27031911576229
"Sim1Fold15",47.1666666666667,0.175576108591868,-1.73968266289252,2.25181088740318,1,3.27031911576229
"Sim1Fold16",60.5,0.188881829397596,-1.6666337007499,2.10149794131506,1,3.27031911576229
"Sim1Fold17",62.6666666666667,0.769442712831137,-0.262088775737518,0.0925840242571214,1,3.27031911576229
"Sim1Fold18",80.3333333333333,0.510923374268115,-0.671535652531016,0.477704924329802,1,3.27031911576229
"Sim1Fold19",90.8333333333333,0.217976234401245,-1.52336923864383,1.81860668002959,1,3.27031911576229
"Sim1Fold20",82.3333333333333,0.235187759732852,-1.44737110626405,1.67495156336878,1,3.27031911576229
"Sim1Fold21",122.166666666667,0.197556834995696,-1.62172896390931,2.01113208164038,1,3.27031911576229
"Sim1Fold22",100.666666666667,0.038967131246414,-3.24503677675192,6.31927992547008,1,3.27031911576229
"Sim1Fold23",129.333333333333,0.160449365680082,-1.82977686481469,2.44285524812276,1,3.27031911576229
"Sim1Fold24",141,0.445015502199822,-0.809646161018576,0.651981234711275,1,3.27031911576229
"Sim1Fold25",166.833333333333,0.968570944837356,-0.0319335465335918,0.001662768462512,1,3.27031911576229
"Sim1Fold26",175.833333333333,0.399968193681716,-0.916370250831413,0.799162762555136,1,3.27031911576229
"Sim1Fold27",161.166666666667,0.211857754214016,-1.5518402002003,1.87356977602341,1,3.27031911576229
"Sim1Fold28",236.833333333333,0.0723746921265138,-2.62589859696312,4.41103221333569,1,3.27031911576229
"Sim1Fold29",210.833333333333,0.210548544723427,-1.55803903618423,1.88561926545577,1,3.27031911576229
"Sim1Fold30",268.5,0.0619275439179778,-2.78179022382106,4.85844383841538,1,3.27031911576229
"Sim1Fold31",243.5,0.609473364946696,-0.495160030857029,0.284833117195139,1,3.27031911576229
"Sim1Fold32",295.333333333333,0.373507143264759,-0.984818149385297,0.898946165170431,1,3.27031911576229
"Sim1Fold33",358.166666666667,0.124619266937349,-2.08249205426702,3.01237794581073,1,3.27031911576229
"Sim1Fold34",382.5,0.712584834747263,-0.338856307615214,0.146783920143054,1,3.27031911576229
"Sim1Fold35",403.666666666667,0.72442638152255,-0.322375135189644,0.134322294544902,1,3.27031911576229
"Sim1Fold36",428.333333333333,0.216889933219337,-1.52836527430874,1.82820638520791,1,3.27031911576229
"Sim1Fold37",433.333333333333,0.0251961720627409,-3.68106319827526,7.88888144539759,1,3.27031911576229
"Sim1Fold38",547.166666666667,0.479619533105731,-0.734762128747939,0.555125236133277,1,3.27031911576229
"Sim1Fold39",494.166666666667,0.685604533023836,-0.377454299958704,0.177624601469272,1,3.27031911576229
"Sim1Fold40",654.666666666667,0.619966734878575,-0.478089455804049,0.268133949153734,1,3.27031911576229
"Sim1Fold41",703.666666666667,0.382848083998937,-0.960117016009286,0.862463607989676,1,3.27031911576229
"Sim1Fold42",870.666666666667,0.748432494386745,-0.289774267049683,0.110980326086681,1,3.27031911576229
"Sim1Fold43",900,0.0587732326281952,-2.83406875513666,5.01331916832327,1,3.27031911576229
"Sim1Fold44",1031.16666666667,0.332031900291368,-1.10252422946657,1.07994163430532,1,3.27031911576229
"Sim1Fold45",1286,0.312509836521091,-1.16311933343358,1.17761284817601,1,3.27031911576229
"Sim1Fold46",1546.66666666667,0.0226330923607328,-3.78834217994347,8.30640515425036,1,3.27031911576229
"Sim1Fold47",2163.83333333333,0.0682643879504938,-2.68436705467344,4.57633299452326,1,3.27031911576229
"Sim1Fold48",2565,0.277413568730592,-1.28224585834455,1.37827917590772,1,3.27031911576229
"Sim1Fold49",7493,0.547776043988291,-0.601888754419566,0.397308365208196,1,3.27031911576229
"Sim0.667Fold1",0.833333333333333,0.750773068722733,-0.286651845021371,0.108838628321867,0.667,3.27031911576229
"Sim0.667Fold2",2,0.916616916572995,-0.0870656512919135,0.0117485241325256,0.667,3.27031911576229
"Sim0.667Fold3",3,0.149393105696705,-1.90117415395661,2.59870855693992,0.667,3.27031911576229
"Sim0.667Fold4",4,0.402012991387207,-0.911270874001697,0.791894422014757,0.667,3.27031911576229
"Sim0.667Fold5",5.5,0.215370787369516,-1.53539414384006,1.84174463615359,0.667,3.27031911576229
"Sim0.667Fold6",9.5,0.251666063181512,-1.37965221635836,1.55071107883606,0.667,3.27031911576229
"Sim0.667Fold7",10.5,0.962037041393612,-0.0387023244905478,0.00242669374916043,0.667,3.27031911576229
"Sim0.667Fold8",13.6666666666667,0.0752041431011852,-2.58754895511333,4.30422234345602,0.667,3.27031911576229
"Sim0.667Fold9",15,0.710978791807707,-0.341112678304924,0.148523571416436,0.667,3.27031911576229
"Sim0.667Fold10",14.3333333333333,0.80908767273879,-0.211847996054041,0.0627807356088266,0.667,3.27031911576229
"Sim0.667Fold11",23.3333333333333,0.0193864741857929,-3.94317966299252,8.9321464417061,0.667,3.27031911576229
"Sim0.667Fold12",46,0.0852091227357404,-2.46264677651577,3.96507318659425,0.667,3.27031911576229
"Sim0.667Fold13",30,0.0255976937996703,-3.66525301750498,7.828432150259,0.667,3.27031911576229
"Sim0.667Fold14",42.1666666666667,0.147911491582267,-1.91114121395874,2.6207802997437,0.667,3.27031911576229
"Sim0.667Fold15",39.1666666666667,0.273956172400227,-1.29478714013189,1.40006204520155,0.667,3.27031911576229
"Sim0.667Fold16",58.6666666666667,0.0308496912548233,-3.4786285366282,7.13537561232357,0.667,3.27031911576229
"Sim0.667Fold17",63.8333333333333,0.0838282153184679,-2.47898562985318,4.00868653181666,0.667,3.27031911576229
"Sim0.667Fold18",75.1666666666667,0.16393879962129,-1.80826209384524,2.39666417896566,0.667,3.27031911576229
"Sim0.667Fold19",87.8333333333333,0.869534769680041,-0.139796957856147,0.0289491675400709,0.667,3.27031911576229
"Sim0.667Fold20",75.1666666666667,0.356993033668128,-1.03003901092754,0.967096937324396,0.667,3.27031911576229
"Sim0.667Fold21",123.833333333333,0.253484645839931,-1.37245202646403,1.53771089197154,0.667,3.27031911576229
"Sim0.667Fold22",130.333333333333,0.0174258291978624,-4.04980173678986,9.37942267084667,0.667,3.27031911576229
"Sim0.667Fold23",107,0.0104825923209062,-4.55803927181231,11.7078319084918,0.667,3.27031911576229
"Sim0.667Fold24",160.333333333333,0.171035491919354,-1.76588418893211,2.30672588282602,0.667,3.27031911576229
"Sim0.667Fold25",183.166666666667,0.0100754602493992,-4.59765248987029,11.9037488925571,0.667,3.27031911576229
"Sim0.667Fold26",197.666666666667,0.000309652880625398,-8.08005862778027,41.1284648413833,0.667,3.27031911576229
"Sim0.667Fold27",173.5,0.00895057466432523,-4.71603754045214,12.5024357038679,0.667,3.27031911576229
"Sim0.667Fold28",190.5,0.319535277500826,-1.14088759654673,1.14142940364446,0.667,3.27031911576229
"Sim0.667Fold29",203.166666666667,0.76167106018453,-0.27224049604379,0.0991728975580203,0.667,3.27031911576229
"Sim0.667Fold30",198.166666666667,0.443563155916446,-0.812915083951639,0.656332478401372,0.667,3.27031911576229
"Sim0.667Fold31",261,0.0019136434717162,-6.25874627722299,22.4172157709893,0.667,3.27031911576229
"Sim0.667Fold32",307.833333333333,0.00274073752478452,-5.89952822517242,19.7150745784456,0.667,3.27031911576229
"Sim0.667Fold33",260.5,0.456523818588292,-0.78411440377312,0.618346603906692,0.667,3.27031911576229
"Sim0.667Fold34",331,0.0307430325578963,-3.48209189388657,7.14789881892751,0.667,3.27031911576229
"Sim0.667Fold35",389.5,0.0591116593971684,-2.82832709150372,4.99618907245005,0.667,3.27031911576229
"Sim0.667Fold36",315,0.0540009011728131,-2.91875454417169,5.2694615156361,0.667,3.27031911576229
"Sim0.667Fold37",415.833333333333,0.00142212762838682,-6.55560119889528,24.8624340604107,0.667,3.27031911576229
"Sim0.667Fold38",430.166666666667,0.106252564545596,-2.24193633456918,3.39765460049436,0.667,3.27031911576229
"Sim0.667Fold39",606,0.00391779301647283,-5.54222678972899,17.2818367987735,0.667,3.27031911576229
"Sim0.667Fold40",631.833333333333,0.0121940198375199,-4.40680962467154,10.9796851289543,0.667,3.27031911576229
"Sim0.667Fold41",677.833333333333,0.105227638215495,-2.25162929250395,3.42173545068699,0.667,3.27031911576229
"Sim0.667Fold42",748.166666666667,0.111654134992739,-2.19234926606838,3.27565012976756,0.667,3.27031911576229
"Sim0.667Fold43",827.166666666667,0.565528742361461,-0.569994158260534,0.362288767294277,0.667,3.27031911576229
"Sim0.667Fold44",832.5,0.0296152022776631,-3.51946745903297,7.28385036872745,0.667,3.27031911576229
"Sim0.667Fold45",1448.33333333333,0.0529827277397897,-2.93778931024634,5.32793998314665,0.667,3.27031911576229
"Sim0.667Fold46",1652.16666666667,0.222053177608817,-1.50483838701624,1.78316816840353,0.667,3.27031911576229
"Sim0.667Fold47",2168.83333333333,0.372955566080588,-0.98629599222367,0.901145640274081,0.667,3.27031911576229
"Sim0.667Fold48",3579.16666666667,0.374518600020493,-0.982113810981841,0.894926179701616,0.667,3.27031911576229
"Sim0.667Fold49",5383,0.00328924337499734,-5.71709771785812,18.4425375277379,0.667,3.27031911576229
